id,city,state,city_state,address,geoid,county,county_state,zip,lookup_id,name,type,years,open_year,opened,2020_income_per_capita_employees,2020_all_employees,2020_all_annual_income
2883,Plano,Texas,"Plano, Texas","8801 Ohio Dr, Plano, TX 75024",48085,Collin County,"Collin County, Texas",75024,S48085,Walmart Supercenter,Supercenter,22,2000,7/12/2000,1463.05,463985,31713520
2926,Plano,Texas,"Plano, Texas","6000 Coit Rd, Plano, TX 75023",48085,Collin County,"Collin County, Texas",75023,S48085,Walmart Supercenter,Supercenter,22,2000,10/25/2000,1463.05,463985,31713520
2973,Murphy,Texas,"Murphy, Texas","115 West Fm 544, Murphy, TX 75094",48085,Collin County,"Collin County, Texas",75094,S48085,Walmart Supercenter,Supercenter,22,2000,8/9/2000,1463.05,463985,31713520
2996,Dallas,Texas,"Dallas, Texas","18121 Marsh Ln, Dallas, TX 75287",48085,Collin County,"Collin County, Texas",75287,S48085,Walmart Supercenter,Supercenter,21,2001,3/14/2001,1463.05,463985,31713520
3482,Plano,Texas,"Plano, Texas","425 Coit Rd, Plano, TX 75075",48085,Collin County,"Collin County, Texas",75075,S48085,Walmart Supercenter,Supercenter,20,2002,5/15/2002,1463.05,463985,31713520
3530,Rockwall,Texas,"Rockwall, Texas","850 W Rusk St, Rockwall, TX 75087",48085,Collin County,"Collin County, Texas",75087,S48085,Neighborhood Market,Neighborhood Market,20,2002,10/9/2002,1463.05,463985,31713520
3574,Allen,Texas,"Allen, Texas","1520 E Exchange Pkwy, Allen, TX 75002",48085,Collin County,"Collin County, Texas",75002,S48085,Neighborhood Market,Neighborhood Market,19,2003,1/15/2003,1463.05,463985,31713520
5210,Wylie,Texas,"Wylie, Texas","2050 N Highway 78, Wylie, TX 75098",48085,Collin County,"Collin County, Texas",75098,S48085,Walmart Supercenter,Supercenter,18,2004,8/25/2004,1463.05,463985,31713520
5211,Mckinney,Texas,"Mckinney, Texas","5001 Mckinney Ranch Pkwy, Mckinney, TX 75070",48085,Collin County,"Collin County, Texas",75070,S48085,Walmart Supercenter,Supercenter,18,2004,4/14/2004,1463.05,463985,31713520
3406,Dallas,Texas,"Dallas, Texas","15220 Montfort Rd, Dallas, TX 75248",48085,Collin County,"Collin County, Texas",75248,S48085,Walmart Supercenter,Supercenter,16,2006,1/27/2006,1463.05,463985,31713520
2995,Plano,Texas,"Plano, Texas","8040 Independence Pkwy, Plano, TX 75025",48085,Collin County,"Collin County, Texas",75025,S48085,Neighborhood Market,Neighborhood Market,15,2007,3/28/2007,1463.05,463985,31713520
5311,Mckinney,Texas,"Mckinney, Texas","1721 N Custer Rd, Mckinney, TX 75071",48085,Collin County,"Collin County, Texas",75071,S48085,Walmart Supercenter,Supercenter,15,2007,1/19/2007,1463.05,463985,31713520
2918,Allen,Texas,"Allen, Texas","730 W Exchange Pkwy, Allen, TX 75013",48085,Collin County,"Collin County, Texas",75013,S48085,Walmart Supercenter,Supercenter,11,2011,1/26/2011,1463.05,463985,31713520
5866,Frisco,Texas,"Frisco, Texas","8555 Preston Rd, Frisco, TX 75034",48085,Collin County,"Collin County, Texas",75034,S48085,Walmart Supercenter,Supercenter,11,2011,5/18/2011,1463.05,463985,31713520
3199,Plano,Texas,"Plano, Texas","3513 E Park Blvd, Plano, TX 75074",48085,Collin County,"Collin County, Texas",75074,S48085,Neighborhood Market,Neighborhood Market,10,2012,10/24/2012,1463.05,463985,31713520
5657,Plano,Texas,"Plano, Texas","3100 Custer Rd, Plano, TX 75075",48085,Collin County,"Collin County, Texas",75075,S48085,Neighborhood Market,Neighborhood Market,10,2012,5/16/2012,1463.05,463985,31713520
4182,Plano,Texas,"Plano, Texas","3312 Preston Road, Plano, TX 75093",48085,Collin County,"Collin County, Texas",75093,S48085,Neighborhood Market,Neighborhood Market,9,2013,8/21/2013,1463.05,463985,31713520
5672,Lucas,Texas,"Lucas, Texas","2662 W Lucas Rd, Lucas, TX 75002",48085,Collin County,"Collin County, Texas",75002,S48085,Walmart Supercenter,Supercenter,9,2013,2/13/2013,1463.05,463985,31713520
5673,Sachse,Texas,"Sachse, Texas","8015 Woodbridge Parkway, Sachse, TX 75048",48085,Collin County,"Collin County, Texas",75048,S48085,Walmart Supercenter,Supercenter,8,2014,7/16/2014,1463.05,463985,31713520
6851,Sachse,Texas,"Sachse, Texas","6750 Murphy Road, Sachse, TX 75048",48085,Collin County,"Collin County, Texas",75048,S48085,Neighborhood Market,Neighborhood Market,8,2014,12/10/2014,1463.05,463985,31713520
5987,Royse City,Texas,"Royse City, Texas","494 W. Interstate 30, Royse City, TX 75189",48085,Collin County,"Collin County, Texas",75189,S48085,Walmart Supercenter,Supercenter,7,2015,11/11/2015,1463.05,463985,31713520
6078,Wylie,Texas,"Wylie, Texas","1400 Mccreary Road, Wylie, TX 75098",48085,Collin County,"Collin County, Texas",75098,S48085,Neighborhood Market,Neighborhood Market,7,2015,1/21/2015,1463.05,463985,31713520
8930,Dallas,Texas,"Dallas, Texas","15757 Coit Rd, Dallas, TX 75248",48085,Collin County,"Collin County, Texas",75248,S48085,Walmart Supercenter,Supercenter,7,2015,12/2/2015,1463.05,463985,31713520
6966,Mckinney,Texas,"Mckinney, Texas","3400 Virginia Parkway, Mckinney, TX 75071",48085,Collin County,"Collin County, Texas",75071,S48085,Neighborhood Market,Neighborhood Market,6,2016,1/20/2016,1463.05,463985,31713520
7178,Princeton,Texas,"Princeton, Texas","701 W Princeton Dr, Princeton, TX 75407",48085,Collin County,"Collin County, Texas",75407,S48085,Walmart Supercenter,Supercenter,6,2016,5/11/2016,1463.05,463985,31713520
2463,Frisco,Texas,"Frisco, Texas","355 Stonebrook Pkwy, Frisco, TX 75034",48085,Collin County,"Collin County, Texas",75034,S48085,Walmart Supercenter,Supercenter,5,2017,11/1/2017,1463.05,463985,31713520
6963,Anna,Texas,"Anna, Texas","521 S. Central Express Way, Anna, TX 75409",48085,Collin County,"Collin County, Texas",75409,S48085,Walmart Supercenter,Supercenter,5,2017,4/26/2017,1463.05,463985,31713520
7261,Plano,Texas,"Plano, Texas","6565 Headquarters Dr, Plano, TX 75024",48085,Collin County,"Collin County, Texas",75024,S48085,Clinic Pharmacy,Pharmacy,5,2017,7/17/2017,1463.05,463985,31713520
202,Frisco,Texas,"Frisco, Texas","16066 State Highway 121, Frisco, TX 75035",48085,Collin County,"Collin County, Texas",75035,S48085,Walmart Supercenter,Supercenter,4,2018,1/24/2018,1463.05,463985,31713520
997,Plano,Texas,"Plano, Texas","6040 Coit Road, Plano, TX 75023",48085,Collin County,"Collin County, Texas",75023,S48085,Convenience with Fuel,Gas Station,4,2018,7/11/2018,1463.05,463985,31713520
6300,Prosper,Texas,"Prosper, Texas","500 Richland Blvd, Prosper, TX 75078",48085,Collin County,"Collin County, Texas",75078,S48085,Walmart Supercenter,Supercenter,4,2018,1/24/2018,1463.05,463985,31713520
2236,Harleysville,Pennsylvania,"Harleysville, Pennsylvania","651 Main St, Harleysville, PA 19438",42091,Montgomery County,"Montgomery County, Pennsylvania",19438,S42091,Walmart,Store,26,1996,6/26/1996,1469.97,536848,36520958
3475,Norristown,Pennsylvania,"Norristown, Pennsylvania","650 S Trooper Rd, Norristown, PA 19403",42091,Montgomery County,"Montgomery County, Pennsylvania",19403,S42091,Walmart Supercenter,Supercenter,21,2001,9/19/2001,1469.97,536848,36520958
3564,Willow Grove,Pennsylvania,"Willow Grove, Pennsylvania","2101 Blair Mill Rd, Willow Grove, PA 19090",42091,Montgomery County,"Montgomery County, Pennsylvania",19090,S42091,Walmart Supercenter,Supercenter,20,2002,5/15/2002,1469.97,536848,36520958
3565,Norristown,Pennsylvania,"Norristown, Pennsylvania","53 W Germantown Pike, Norristown, PA 19401",42091,Montgomery County,"Montgomery County, Pennsylvania",19401,S42091,Walmart,Store,20,2002,7/17/2002,1469.97,536848,36520958
5229,Wyncote,Pennsylvania,"Wyncote, Pennsylvania","1000 Easton Rd Ste 200, Wyncote, PA 19095",42091,Montgomery County,"Montgomery County, Pennsylvania",19095,S42091,Walmart,Store,18,2004,1/28/2004,1469.97,536848,36520958
4687,King Of Prussia,Pennsylvania,"King Of Prussia, Pennsylvania","275 N Gulph Rd, King Of Prussia, PA 19406",42091,Montgomery County,"Montgomery County, Pennsylvania",19406,S42091,Walmart Supercenter,Supercenter,14,2008,10/1/2008,1469.97,536848,36520958
272,Franklin,Tennessee,"Franklin, Tennessee","3600 Mallory Ln, Franklin, TN 37067",47187,Williamson County,"Williamson County, Tennessee",37067,S47187,Walmart Supercenter,Supercenter,43,1979,8/21/1979,1471.78,134020,9105963
475,Round Rock,Texas,"Round Rock, Texas","2701 S Interstate 35, Round Rock, TX 78664",48453,Travis County,"Travis County, Texas",78664,S48453,Walmart Supercenter,Supercenter,40,1982,11/30/1982,1475.43,652191,44203477
1185,Austin,Texas,"Austin, Texas","1030 Norwood Park Blvd, Austin, TX 78753",48453,Travis County,"Travis County, Texas",78753,S48453,Walmart Supercenter,Supercenter,34,1988,6/2/1988,1475.43,652191,44203477
1253,Austin,Texas,"Austin, Texas","710 E Ben White Blvd, Austin, TX 78704",48453,Travis County,"Travis County, Texas",78704,S48453,Walmart Supercenter,Supercenter,34,1988,12/31/1988,1475.43,652191,44203477
2133,Austin,Texas,"Austin, Texas","5017 W Highway 290, Austin, TX 78735",48453,Travis County,"Travis County, Texas",78735,S48453,Walmart Supercenter,Supercenter,28,1994,4/26/1994,1475.43,652191,44203477
2991,Cedar Park,Texas,"Cedar Park, Texas","201 Walton Way, Cedar Park, TX 78613",48453,Travis County,"Travis County, Texas",78613,S48453,Walmart Supercenter,Supercenter,21,2001,10/24/2001,1475.43,652191,44203477
3569,Austin,Texas,"Austin, Texas","12900 No. I-35 Svc Rd Sb, Austin, TX 78753",48453,Travis County,"Travis County, Texas",78753,S48453,Walmart Supercenter,Supercenter,19,2003,10/3/2003,1475.43,652191,44203477
5317,Austin,Texas,"Austin, Texas","9300 S Interstate 35 Ste B, Austin, TX 78748",48453,Travis County,"Travis County, Texas",78748,S48453,Walmart Supercenter,Supercenter,17,2005,5/18/2005,1475.43,652191,44203477
5479,Pflugerville,Texas,"Pflugerville, Texas","1548 Fm 685, Pflugerville, TX 78660",48453,Travis County,"Travis County, Texas",78660,S48453,Walmart Supercenter,Supercenter,15,2007,3/14/2007,1475.43,652191,44203477
4554,Austin,Texas,"Austin, Texas","2525 W Anderson Ln, Austin, TX 78757",48453,Travis County,"Travis County, Texas",78757,S48453,Walmart Supercenter,Supercenter,12,2010,10/27/2010,1475.43,652191,44203477
3169,Manor,Texas,"Manor, Texas","11923 Us Hwy 290 E, Manor, TX 78653",48453,Travis County,"Travis County, Texas",78653,S48453,Walmart Supercenter,Supercenter,8,2014,2/19/2014,1475.43,652191,44203477
4163,Cedar Park,Texas,"Cedar Park, Texas","2801 East Whitestone Boulevard, Cedar Park, TX 78613",48453,Travis County,"Travis County, Texas",78613,S48453,Walmart Supercenter,Supercenter,8,2014,5/21/2014,1475.43,652191,44203477
1420,Streamwood,Illinois,"Streamwood, Illinois","850 S Barrington Rd, Streamwood, IL 60107",17031,Cook County,"Cook County, Illinois",60107,S17031,Walmart Supercenter,Supercenter,32,1990,1/31/1990,1476.35,2448843,165871840
1497,Richton Park,Illinois,"Richton Park, Illinois","22401 Central Avenue, Richton Park, IL 60471",17031,Cook County,"Cook County, Illinois",60471,S17031,Walmart Supercenter,Supercenter,32,1990,10/1/1990,1476.35,2448843,165871840
1556,Orland Hills,Illinois,"Orland Hills, Illinois","9265 159th St, Orland Hills, IL 60487",17031,Cook County,"Cook County, Illinois",60487,S17031,Walmart Supercenter,Supercenter,31,1991,10/1/1991,1476.35,2448843,165871840
1681,Mount Prospect,Illinois,"Mount Prospect, Illinois","930 Mount Prospect Plz, Mount Prospect, IL 60056",17031,Cook County,"Cook County, Illinois",60056,S17031,Walmart Supercenter,Supercenter,31,1991,11/5/1991,1476.35,2448843,165871840
1735,Wheeling,Illinois,"Wheeling, Illinois","1455 E Lake Cook Rd, Wheeling, IL 60090",17031,Cook County,"Cook County, Illinois",60090,S17031,Walmart Supercenter,Supercenter,30,1992,2/4/1992,1476.35,2448843,165871840
1779,Bridgeview,Illinois,"Bridgeview, Illinois","10260 S Harlem Ave, Bridgeview, IL 60455",17031,Cook County,"Cook County, Illinois",60455,S17031,Walmart,Store,30,1992,5/5/1992,1476.35,2448843,165871840
1892,Hodgkins,Illinois,"Hodgkins, Illinois","9450 Joliet Rd, Hodgkins, IL 60525",17031,Cook County,"Cook County, Illinois",60525,S17031,Walmart Supercenter,Supercenter,30,1992,11/2/1992,1476.35,2448843,165871840
1897,Elk Grove Village,Illinois,"Elk Grove Village, Illinois","801 Meacham Rd, Elk Grove Village, IL 60007",17031,Cook County,"Cook County, Illinois",60007,S17031,Walmart Supercenter,Supercenter,29,1993,2/2/1993,1476.35,2448843,165871840
1933,Northlake,Illinois,"Northlake, Illinois","137 W North Ave, Northlake, IL 60164",17031,Cook County,"Cook County, Illinois",60164,S17031,Walmart,Store,29,1993,7/27/1993,1476.35,2448843,165871840
1938,Bedford Park,Illinois,"Bedford Park, Illinois","7050 S Cicero Ave, Bedford Park, IL 60638",17031,Cook County,"Cook County, Illinois",60638,S17031,Walmart Supercenter,Supercenter,29,1993,3/2/1993,1476.35,2448843,165871840
2204,Forest Park,Illinois,"Forest Park, Illinois","1300 Des Plaines Ave, Forest Park, IL 60130",17031,Cook County,"Cook County, Illinois",60130,S17031,Walmart Supercenter,Supercenter,28,1994,10/26/1994,1476.35,2448843,165871840
2815,Rolling Meadows,Illinois,"Rolling Meadows, Illinois","1460 Golf Rd, Rolling Meadows, IL 60008",17031,Cook County,"Cook County, Illinois",60008,S17031,Walmart,Store,22,2000,5/17/2000,1476.35,2448843,165871840
2816,Niles,Illinois,"Niles, Illinois","5630 W Touhy Ave, Niles, IL 60714",17031,Cook County,"Cook County, Illinois",60714,S17031,Walmart,Store,22,2000,4/19/2000,1476.35,2448843,165871840
2817,Lansing,Illinois,"Lansing, Illinois","17625 Torrence Ave, Lansing, IL 60438",17031,Cook County,"Cook County, Illinois",60438,S17031,Walmart Supercenter,Supercenter,21,2001,1/24/2001,1476.35,2448843,165871840
5276,Palatine,Illinois,"Palatine, Illinois","1555 N Rand Rd, Palatine, IL 60074",17031,Cook County,"Cook County, Illinois",60074,S17031,Walmart,Store,18,2004,8/25/2004,1476.35,2448843,165871840
5404,Homewood,Illinois,"Homewood, Illinois","17550 South Halsted Street, Homewood, IL 60430",17031,Cook County,"Cook County, Illinois",60430,S17031,Walmart Supercenter,Supercenter,17,2005,9/14/2005,1476.35,2448843,165871840
3601,Crestwood,Illinois,"Crestwood, Illinois","4700 135th St, Crestwood, IL 60445",17031,Cook County,"Cook County, Illinois",60445,S17031,Walmart Supercenter,Supercenter,16,2006,5/17/2006,1476.35,2448843,165871840
3725,Niles,Illinois,"Niles, Illinois","8500 W Golf Rd, Niles, IL 60714",17031,Cook County,"Cook County, Illinois",60714,S17031,Walmart Supercenter,Supercenter,16,2006,10/18/2006,1476.35,2448843,165871840
5402,Chicago,Illinois,"Chicago, Illinois","4650 W North Ave, Chicago, IL 60639",17031,Cook County,"Cook County, Illinois",60639,S17031,Walmart Supercenter,Supercenter,16,2006,9/27/2006,1476.35,2448843,165871840
5485,Evergreen Park,Illinois,"Evergreen Park, Illinois","2500 W 95th St, Evergreen Park, IL 60805",17031,Cook County,"Cook County, Illinois",60805,S17031,Walmart Supercenter,Supercenter,16,2006,1/27/2006,1476.35,2448843,165871840
5486,Country Club Hills,Illinois,"Country Club Hills, Illinois","4005 167th St, Country Club Hills, IL 60478",17031,Cook County,"Cook County, Illinois",60478,S17031,Walmart Supercenter,Supercenter,16,2006,6/14/2006,1476.35,2448843,165871840
5781,Chicago,Illinois,"Chicago, Illinois","8331 S Stewart Ave, Chicago, IL 60620",17031,Cook County,"Cook County, Illinois",60620,S17031,Walmart Supercenter,Supercenter,10,2012,1/25/2012,1476.35,2448843,165871840
5617,Chicago,Illinois,"Chicago, Illinois","4626 W Diversey Ave, Chicago, IL 60639",17031,Cook County,"Cook County, Illinois",60639,S17031,Walmart Supercenter,Supercenter,9,2013,7/17/2013,1476.35,2448843,165871840
5645,Chicago,Illinois,"Chicago, Illinois","2844 N Broadway St, Chicago, IL 60657",17031,Cook County,"Cook County, Illinois",60657,S17031,Neighborhood Market,Neighborhood Market,9,2013,1/16/2013,1476.35,2448843,165871840
5646,Chicago,Illinois,"Chicago, Illinois","2551 W Cermak Rd, Chicago, IL 60608",17031,Cook County,"Cook County, Illinois",60608,S17031,Neighborhood Market,Neighborhood Market,9,2013,1/16/2013,1476.35,2448843,165871840
5965,Chicago,Illinois,"Chicago, Illinois","10900 S. Doty Avenue, Chicago, IL 60628",17031,Cook County,"Cook County, Illinois",60628,S17031,Walmart Supercenter,Supercenter,9,2013,9/11/2013,1476.35,2448843,165871840
1998,Skokie,Illinois,"Skokie, Illinois","3626 Touhy Ave, Skokie, IL 60076",17031,Cook County,"Cook County, Illinois",60076,S17031,Walmart Supercenter,Supercenter,8,2014,8/13/2014,1476.35,2448843,165871840
3004,Cicero,Illinois,"Cicero, Illinois","3320 South Cicero Avenue, Cicero, IL 60804",17031,Cook County,"Cook County, Illinois",60804,S17031,Walmart Supercenter,Supercenter,8,2014,5/21/2014,1476.35,2448843,165871840
3166,Chicago,Illinois,"Chicago, Illinois","4720 S. Cottage Grove Avenue, Chicago, IL 60653",17031,Cook County,"Cook County, Illinois",60653,S17031,Neighborhood Market,Neighborhood Market,8,2014,10/15/2014,1476.35,2448843,165871840
6167,Des Plaines,Illinois,"Des Plaines, Illinois","727 W. Golf Road, Des Plaines, IL 60016",17031,Cook County,"Cook County, Illinois",60016,S17031,Neighborhood Market,Neighborhood Market,8,2014,8/20/2014,1476.35,2448843,165871840
3110,Chicago,Illinois,"Chicago, Illinois","7535 S. Ashland Ave., Chicago, IL 60620",17031,Cook County,"Cook County, Illinois",60620,S17031,Neighborhood Market,Neighborhood Market,7,2015,3/4/2015,1476.35,2448843,165871840
4049,Olympia Fields,Illinois,"Olympia Fields, Illinois","21000 Western Ave, Olympia Fields, IL 60461",17031,Cook County,"Cook County, Illinois",60461,S17031,Walmart Supercenter,Supercenter,6,2016,9/14/2016,1476.35,2448843,165871840
4177,Lincolnwood,Illinois,"Lincolnwood, Illinois","6840 N Mccormick Blvd, Lincolnwood, IL 60712",17031,Cook County,"Cook County, Illinois",60712,S17031,Walmart Pickup,Pickup only,3,2019,7/10/2019,1476.35,2448843,165871840
2555,New Castle,Delaware,"New Castle, Delaware","117 Wilton Blvd, New Castle, DE 19720",10003,New Castle County,"New Castle County, Delaware",19720,S10003,Walmart,Store,23,1999,4/21/1999,1480.11,282911,19114169
